data,unidades,receita,preco_medio,indice_concorr,tem_promocao,estoque_medio,dia_semana,mes,semana_ano,dia_mes,trimestre,is_fim_semana,mes_sin,mes_cos,dow_sin,dow_cos,is_feriado,lag_1d,lag_7d,lag_14d,lag_21d,lag_28d,lag_35d,roll_mean_7d,roll_std_7d,roll_max_7d,roll_min_7d,roll_med_7d,roll_mean_14d,roll_std_14d,roll_max_14d,roll_min_14d,roll_med_14d,roll_mean_28d,roll_std_28d,roll_max_28d,roll_min_28d,roll_med_28d,diff_1d,diff_7d,diff_28d,trend_idx,aceleracao_7_28,roll_receita_7d,roll_receita_28d,lag_concorr_7d,promo_lag_1d,promo_lag_7d,cat_Beleza,cat_Casa & Jardim,cat_Eletrônicos,cat_Esportes,cat_Moda
2024-03-10,762,45173.71,91.41666666666667,1.0518333333333334,1,2273.3333333333335,6,3,10,10,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,748.0,638.0,493.0,535.0,489.0,344.0,572.1428571428571,115.86404183553603,748.0,449.0,509.0,516.7857142857143,121.85058856678712,748.0,375.0,492.5,475.85714285714283,103.88694506286654,748.0,349.0,458.5,65.0,79.0,282.0,799,1.2023416391448765,36824.12142857143,31307.702142857142,1.0517952380952382,1.0,2.0,True,False,False,False,False
2024-03-11,563,33186.36,87.57333333333334,1.0512,1,2522.6666666666665,0,3,11,11,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,762.0,492.0,384.0,379.0,372.0,238.0,589.8571428571429,135.4368593003162,762.0,449.0,509.0,536.0,137.95595729743826,762.0,375.0,500.5,485.60714285714283,117.13251099619131,762.0,349.0,458.5,14.0,124.0,273.0,800,1.214679708756784,37434.548571428575,31772.92357142857,1.0512523809523808,1.0,3.0,True,False,False,False,False
2024-03-12,508,34036.86,92.66000000000001,1.0507,1,2353.3333333333335,1,3,11,12,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,563.0,449.0,379.0,376.0,349.0,375.0,600.0,129.41148841321703,762.0,449.0,563.0,548.7857142857143,130.89936156127453,762.0,375.0,512.5,492.42857142857144,115.82567634848968,762.0,349.0,473.5,-199.0,71.0,191.0,801,1.2184508268034437,37492.427142857145,32091.937142857143,1.0513761904761905,1.0,4.0,True,False,False,False,False
2024-03-13,485,30762.32,90.03333333333332,1.0561666666666667,1,2191.6666666666665,2,3,11,13,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,508.0,486.0,414.0,358.0,456.0,415.0,608.4285714285714,119.47783217376902,762.0,486.0,563.0,558.0,122.28529064322784,762.0,375.0,512.5,498.10714285714283,112.37975937622454,762.0,358.0,489.0,-55.0,59.0,159.0,802,1.2214813221456802,38057.83142857143,32449.891785714284,1.0511333333333333,1.0,5.0,True,False,False,False,False
2024-03-14,593,34605.119999999995,90.19,1.0569,1,1994.0,3,3,11,14,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,485.0,509.0,375.0,408.0,427.0,408.0,608.2857142857143,119.64909010057576,762.0,485.0,563.0,563.0714285714286,117.22133192958972,762.0,375.0,512.5,499.14285714285717,112.11063130136885,762.0,358.0,489.0,-23.0,-1.0,29.0,803,1.2186605609592072,37599.20857142857,32423.199285714283,1.0516857142857143,1.0,6.0,True,False,False,False,False
2024-03-15,652,40891.880000000005,93.07333333333334,1.0566,1,1776.6666666666667,4,3,11,15,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,593.0,683.0,516.0,451.0,461.0,442.0,620.2857142857143,111.9995748290849,762.0,485.0,593.0,578.6428571428571,104.05664666080715,762.0,449.0,539.5,505.07142857142856,112.54264329952628,762.0,358.0,492.5,108.0,84.0,166.0,804,1.2281148352401086,37655.654285714285,32626.1575,1.0524666666666667,1.0,7.0,True,False,False,False,False
2024-03-16,794,48093.77,87.06666666666666,1.0571,1,2539.6666666666665,5,3,11,16,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,652.0,748.0,669.0,514.0,514.0,466.0,615.8571428571429,109.69568294665861,762.0,485.0,593.0,588.3571428571429,104.1069030024118,762.0,449.0,578.0,511.89285714285717,115.52147124001755,762.0,358.0,500.5,59.0,-31.0,191.0,805,1.2030977464568697,37452.12714285714,33035.3225,1.0530571428571427,1.0,7.0,True,False,False,False,False
2024-03-17,819,49382.93,88.08333333333333,1.0557,1,2266.6666666666665,6,3,11,17,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,794.0,762.0,638.0,493.0,535.0,489.0,622.4285714285714,119.8399726619215,794.0,485.0,593.0,597.2857142857143,116.21162961231185,794.0,449.0,578.0,521.8928571428571,127.23566332267835,794.0,358.0,500.5,142.0,46.0,280.0,806,1.1926366933529466,38107.14571428572,33543.24571428572,1.0543571428571428,1.0,7.0,True,False,False,False,False
2024-03-18,465,30502.74,91.86666666666667,1.0599333333333334,0,2111.6666666666665,0,3,12,18,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,819.0,563.0,492.0,384.0,379.0,372.0,630.5714285714286,132.20294644072857,819.0,485.0,593.0,610.2142857142857,130.30330214333333,819.0,449.0,578.0,532.0357142857143,139.08709824951015,819.0,358.0,500.5,25.0,57.0,284.0,807,1.1852050748450569,38708.462857142855,34036.40857142857,1.0549095238095239,1.0,7.0,True,False,False,False,False
2024-03-19,481,33142.4,90.18666666666667,1.0636666666666665,0,1951.3333333333333,1,3,12,19,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,465.0,508.0,449.0,379.0,376.0,349.0,616.5714285714286,145.110138794446,819.0,465.0,593.0,608.2857142857143,132.37094067079906,819.0,449.0,578.0,535.1071428571429,136.50813007552915,819.0,358.0,500.5,-354.0,-98.0,86.0,808,1.152239204429536,38325.08857142857,34247.37714285714,1.0561571428571428,0.0,6.0,True,False,False,False,False
2024-03-20,469,32926.14,93.28666666666668,1.0640666666666667,0,1795.0,2,3,12,20,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,481.0,485.0,486.0,414.0,358.0,456.0,612.7142857142857,148.7892405223881,819.0,465.0,593.0,610.5714285714286,129.65736757716172,819.0,465.0,578.0,538.8571428571429,133.38185625008222,819.0,358.0,500.5,16.0,-27.0,105.0,809,1.1370625662757263,38197.30857142858,34531.40857142857,1.0580095238095237,0.0,5.0,True,False,False,False,False
2024-03-21,507,32696.52,89.17666666666666,1.0616333333333334,0,1626.0,3,3,12,21,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,469.0,593.0,509.0,375.0,408.0,427.0,610.4285714285714,151.18185202246772,819.0,465.0,593.0,609.3571428571429,130.9865566460325,819.0,465.0,578.0,542.8214285714286,129.39747938795298,819.0,375.0,500.5,-12.0,-16.0,111.0,810,1.1245476676076396,38506.42571428571,34818.36857142857,1.0591380952380953,0.0,4.0,True,False,False,False,False
2024-03-22,675,42460.53,92.40333333333332,1.0610000000000002,0,2980.0,4,3,12,22,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,507.0,652.0,683.0,516.0,451.0,461.0,598.1428571428571,156.24385702207212,819.0,465.0,507.0,609.2142857142857,131.10546463496144,819.0,465.0,578.0,546.3571428571429,126.90568509744145,819.0,375.0,507.5,38.0,-86.0,99.0,811,1.0947836318452964,38233.76857142857,34981.28142857143,1.0598142857142856,0.0,3.0,True,False,False,False,False
2024-03-23,613,41829.36,88.80333333333334,1.0617333333333334,0,2775.6666666666665,5,3,12,23,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,675.0,794.0,748.0,669.0,514.0,514.0,601.4285714285714,157.7992998958168,819.0,465.0,507.0,608.6428571428571,130.77614881509305,819.0,465.0,578.0,554.3571428571429,127.72952159868444,819.0,375.0,508.5,168.0,23.0,224.0,812,1.0849117381761129,38457.861428571436,35405.60892857143,1.0604428571428572,0.0,2.0,True,False,False,False,False
2024-03-24,617,43592.74,94.49666666666667,1.0651333333333333,0,2570.0,6,3,12,24,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,613.0,819.0,762.0,638.0,493.0,535.0,575.5714285714286,134.02345210550425,819.0,465.0,507.0,599.0,124.53853280753087,819.0,465.0,578.0,557.8928571428571,127.94105682368794,819.0,375.0,508.5,-62.0,-181.0,99.0,813,1.031688112154863,37562.94571428571,35807.806071428575,1.061104761904762,0.0,1.0,True,False,False,False,False
2024-03-25,501,32477.77,89.90666666666665,1.0674,0,2403.0,0,3,13,25,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,617.0,465.0,563.0,492.0,384.0,379.0,546.7142857142857,86.0265739673613,675.0,465.0,507.0,588.6428571428571,115.6524017129966,819.0,465.0,578.0,562.3214285714286,127.75759847559799,819.0,375.0,512.5,4.0,-202.0,124.0,814,0.9722451571910306,36735.775714285715,36193.999285714286,1.062452380952381,0.0,0.0,True,False,False,False,False
2024-03-26,624,39477.14,88.13333333333333,1.0679666666666667,1,2777.0,1,3,13,26,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,501.0,481.0,508.0,449.0,379.0,376.0,551.8571428571429,81.27202998038965,675.0,469.0,507.0,584.2142857142857,117.87553968974728,819.0,465.0,550.5,566.5,123.55340725549668,819.0,375.0,512.5,-116.0,36.0,117.0,815,0.9741520615289828,37017.92285714286,36420.448214285716,1.0635190476190477,0.0,0.0,True,False,False,False,False
2024-03-27,654,41496.73,84.13666666666667,1.0692000000000002,1,2559.0,2,3,13,27,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,624.0,469.0,485.0,486.0,414.0,358.0,572.2857142857143,78.41495241276002,675.0,469.0,613.0,592.5,116.1707960124237,819.0,465.0,603.0,575.25,118.34870792140018,819.0,375.0,539.5,123.0,143.0,245.0,816,0.9948469609469266,37922.88571428571,36895.45928571429,1.0641333333333336,1.0,1.0,True,False,False,False,False
2024-03-28,731,43123.02,83.25333333333333,1.0696999999999999,1,2315.3333333333335,3,3,13,28,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,654.0,507.0,593.0,509.0,375.0,408.0,598.7142857142857,68.32938432252719,675.0,501.0,617.0,604.5714285714286,112.87482126112782,819.0,465.0,615.0,583.8214285714286,114.87773003128642,819.0,375.0,578.0,30.0,185.0,240.0,817,1.025509267753795,39147.25571428571,37403.746785714284,1.0648666666666666,1.0,2.0,True,False,False,False,False
2024-03-29,854,52533.369999999995,84.21000000000001,1.0672,1,3323.3333333333335,4,3,13,29,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,731.0,675.0,652.0,683.0,516.0,451.0,630.7142857142857,70.63217936532804,731.0,501.0,624.0,614.4285714285714,117.7087110597466,819.0,465.0,620.5,596.5357142857143,110.52818716838023,819.0,449.0,603.0,77.0,224.0,356.0,818,1.057295096687445,40636.75571428572,38059.73035714286,1.0660190476190476,1.0,3.0,True,False,False,False,False
2024-03-30,862,51871.53999999999,84.04666666666667,1.0656333333333332,1,3036.0,5,3,13,30,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,854.0,613.0,794.0,748.0,669.0,514.0,656.2857142857143,110.49240439307464,854.0,501.0,624.0,628.8571428571429,133.93101389716537,854.0,465.0,620.5,608.6071428571429,119.49998893094407,854.0,449.0,615.0,123.0,179.0,338.0,819,1.0783404729751662,42075.73285714286,38706.65178571428,1.0669047619047618,1.0,4.0,True,False,False,False,False
2024-03-31,800,48003.799999999996,89.75666666666666,1.0649,1,2769.3333333333335,6,3,13,31,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,862.0,617.0,819.0,762.0,638.0,493.0,691.8571428571429,132.18601611794813,862.0,501.0,654.0,633.7142857142857,141.40527058584752,862.0,465.0,620.5,615.5,128.35093674360698,862.0,449.0,615.0,8.0,249.0,193.0,820,1.124057096435449,43510.33,39001.135714285716,1.0674619047619047,1.0,5.0,True,False,False,False,False
2022-01-01,227,22742.29,102.69,1.0,0,2644.3333333333335,5,1,52,1,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,False,True,False,False,False
2022-01-02,263,24581.440000000002,101.86333333333334,1.0064666666666666,1,2556.6666666666665,6,1,52,2,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,227.0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.0,,False,True,False,False,False
2022-01-03,188,17476.92,98.16666666666667,1.0075666666666667,1,2494.0,0,1,1,3,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,263.0,,,,,,,,,,,,,,,,,,,,,36.0,,,2,,,,,1.0,,False,True,False,False,False
2022-01-04,180,16340.119999999999,100.06,1.0132,1,2434.0,1,1,1,4,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,188.0,,,,,,,,,,,,,,,,,,,,,-75.0,,,3,,,,,1.0,,False,True,False,False,False
2022-01-05,179,18153.96,104.26333333333334,1.011,0,2374.3333333333335,2,1,1,5,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,180.0,,,,,,,,,,,,,,,,,,,,,-8.0,,,4,,,,,1.0,,False,True,False,False,False
2022-01-06,187,18292.43,104.36,1.0087,0,2312.0,3,1,1,6,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,179.0,,,,,,,,,,,,,,,,,,,,,-1.0,,,5,,,,,0.0,,False,True,False,False,False
2022-01-07,227,22848.94,105.21,1.0089666666666666,0,2236.3333333333335,4,1,1,7,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,187.0,,,,,,,,,,,,,,,,,,,,,8.0,,,6,,,,,0.0,,False,True,False,False,False
2022-01-08,249,24697.9,103.78666666666668,1.0073,0,2153.3333333333335,5,1,1,8,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,227.0,227.0,,,,,207.28571428571428,32.16993568387667,263.0,179.0,188.0,,,,,,,,,,,40.0,,,7,,20062.3,,1.0079857142857143,0.0,3.0,False,True,False,False,False
2022-01-09,250,23447.98,102.74000000000001,0.9984000000000001,1,2070.0,6,1,1,9,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,249.0,263.0,,,,,210.42857142857142,35.33580404659059,263.0,179.0,188.0,,,,,,,,,,,22.0,22.0,,8,,20341.672857142858,,1.0090285714285714,0.0,3.0,False,True,False,False,False
2022-01-10,186,17746.21,102.53333333333335,1.0014333333333332,1,2008.0,0,1,2,10,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,250.0,188.0,,,,,208.57142857142858,32.3257232084973,250.0,179.0,188.0,,,,,,,,,,,1.0,-13.0,,9,,20179.75,,1.0078761904761906,1.0,3.0,False,True,False,False,False
2022-01-11,174,15988.300000000001,98.08,0.9985333333333334,1,1950.0,1,1,2,11,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,186.0,180.0,,,,,208.28571428571428,32.545938229494865,250.0,179.0,187.0,,,,,,,,,,,-64.0,-2.0,,10,,20218.22,,1.007,1.0,3.0,False,True,False,False,False
2022-01-12,192,17306.7,99.79333333333334,1.0005333333333333,1,1886.0,2,1,2,12,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,174.0,179.0,,,,,207.42857142857142,33.480626949810556,250.0,174.0,187.0,,,,,,,,,,,-12.0,-6.0,,11,,20167.96,,1.004904761904762,1.0,3.0,False,True,False,False,False
2022-01-13,191,17718.73,99.29,1.0012,1,1822.3333333333333,3,1,2,13,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,192.0,187.0,,,,,209.28571428571428,31.96724514099959,250.0,174.0,192.0,,,,,,,,,,,18.0,13.0,,12,,20046.92285714286,,1.0034095238095238,1.0,4.0,False,True,False,False,False
2022-01-14,223,21552.62,101.46666666666665,1.0052333333333332,1,1748.0,4,1,2,14,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,191.0,227.0,,,,,209.85714285714286,31.535316558997636,250.0,174.0,192.0,,,,,,,,,,,-1.0,4.0,,13,,19964.965714285714,,1.0023380952380951,1.0,5.0,False,True,False,False,False
2022-01-15,241,21916.17,99.68,1.0033,1,1667.6666666666667,5,1,2,15,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,223.0,249.0,227.0,,,,209.28571428571428,31.207447218648976,250.0,174.0,192.0,208.28571428571428,30.466699529482682,263.0,174.0,191.5,,,,,,32.0,-4.0,,14,,19779.777142857143,,1.0018047619047619,1.0,6.0,False,True,False,False,False
2022-01-16,251,22571.32,98.79,1.0069,1,1584.0,6,1,2,16,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,241.0,250.0,263.0,,,,208.14285714285714,29.616597663183004,250.0,174.0,192.0,209.28571428571428,31.345294264490047,263.0,174.0,191.5,,,,,,18.0,-8.0,,15,,19382.38714285714,,1.0012333333333332,1.0,7.0,False,True,False,False,False
2022-01-17,187,17435.47,100.63333333333333,1.0055333333333334,1,1521.6666666666667,0,1,3,17,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,251.0,186.0,188.0,,,,208.28571428571428,29.853611092095626,251.0,174.0,192.0,208.42857142857142,29.893951756975053,251.0,174.0,191.5,,,,,,10.0,1.0,,16,,19257.149999999998,,1.002447619047619,1.0,7.0,False,True,False,False,False
2022-01-18,188,17126.84,99.32000000000001,1.0027,1,1459.0,1,1,3,18,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,187.0,174.0,180.0,,,,208.42857142857142,29.73133668290716,251.0,174.0,192.0,208.35714285714286,29.94766497346058,251.0,174.0,191.5,,,,,,-64.0,1.0,,17,,19212.75857142857,,1.0030333333333332,1.0,7.0,False,True,False,False,False
2022-01-19,192,18212.97,101.56,1.0045,1,1395.0,2,1,3,19,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,188.0,192.0,179.0,,,,210.42857142857142,27.409591647554954,251.0,187.0,192.0,208.92857142857142,29.436932024804612,251.0,174.0,191.5,,,,,,1.0,14.0,,18,,19375.407142857144,,1.0036285714285713,1.0,7.0,False,True,False,False,False
2022-01-20,177,18028.16,103.32333333333334,1.0036333333333334,0,1336.0,3,1,3,20,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,192.0,191.0,187.0,,,,210.42857142857142,27.409591647554954,251.0,187.0,192.0,209.85714285714286,28.613759849891327,251.0,174.0,192.0,,,,,,4.0,0.0,,19,,19504.874285714286,,1.0041952380952381,1.0,7.0,False,True,False,False,False
2022-01-21,200,19617.1,101.10000000000001,1.0003666666666666,0,1269.3333333333333,4,1,3,21,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,177.0,223.0,227.0,,,,208.42857142857142,29.494955178002574,251.0,177.0,192.0,209.14285714285714,29.343737748537514,251.0,174.0,192.0,,,,,,-15.0,-14.0,,20,,19549.07857142857,,1.0045428571428572,0.0,6.0,False,True,False,False,False
2022-01-22,249,24588.18,103.39333333333333,1.0039666666666667,0,1186.3333333333333,5,1,3,22,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,200.0,241.0,249.0,227.0,,,205.14285714285714,28.875760142540376,251.0,177.0,192.0,207.21428571428572,28.96464309206226,251.0,174.0,192.0,,,,,,23.0,-23.0,,21,,19272.575714285715,,1.003847619047619,0.0,5.0,False,True,False,False,False
2022-01-23,240,24090.82,104.08,1.0041333333333333,0,1106.3333333333333,6,1,3,23,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,249.0,251.0,250.0,263.0,,,206.28571428571428,30.636113143991167,251.0,177.0,192.0,207.21428571428572,28.96464309206226,251.0,174.0,192.0,,,,,,49.0,8.0,,22,,19654.291428571425,,1.003942857142857,0.0,4.0,False,True,False,False,False
2022-01-24,172,16944.94,104.07333333333332,1.0018666666666667,0,1049.0,0,1,4,24,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,240.0,187.0,186.0,188.0,,,204.71428571428572,28.140802438892205,249.0,177.0,192.0,206.5,27.933299675642175,251.0,174.0,192.0,,,,,,-9.0,-11.0,,23,,19871.36285714286,,1.0035476190476191,0.0,3.0,False,True,False,False,False
2022-01-25,183,17789.53,101.29666666666667,1.0009,0,988.0,1,1,4,25,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,172.0,188.0,174.0,180.0,,,202.57142857142858,30.20958535993248,249.0,172.0,192.0,205.5,28.955536205069272,251.0,172.0,192.0,,,,,,-68.0,-15.0,,24,,19801.287142857145,,1.0030238095238093,0.0,2.0,False,True,False,False,False
2022-01-26,177,17271.43,103.27333333333333,1.0016666666666667,0,929.0,2,1,4,26,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,183.0,192.0,192.0,179.0,,,201.85714285714286,30.667184260642344,249.0,172.0,192.0,206.14285714285714,28.294759348568544,251.0,172.0,192.0,,,,,,11.0,-5.0,,25,,19895.957142857143,,1.0027666666666666,0.0,1.0,False,True,False,False,False
2022-01-27,176,17294.879999999997,100.71999999999998,1.0028333333333332,0,870.3333333333334,3,1,4,27,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,177.0,177.0,191.0,187.0,,,199.71428571428572,31.96724514099957,249.0,172.0,183.0,205.07142857142858,29.142789808153204,251.0,172.0,191.5,,,,,,-6.0,-15.0,,26,,19761.45142857143,,1.0023619047619048,0.0,0.0,False,True,False,False,False
2022-01-28,194,18278.69,98.98333333333333,1.0034333333333334,0,805.6666666666666,4,1,4,28,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,176.0,200.0,223.0,227.0,,,199.57142857142858,32.08767750428576,249.0,172.0,183.0,204.0,29.964081061266576,251.0,172.0,190.0,,,,,,-1.0,-1.0,,27,,19656.697142857145,,1.002247619047619,0.0,0.0,False,True,False,False,False
2022-01-29,210,20645.1,102.10333333333334,1.0057333333333334,0,735.6666666666666,5,1,4,29,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,194.0,249.0,241.0,249.0,227.0,,198.71428571428572,32.15438946558868,249.0,172.0,183.0,201.92857142857142,29.549083770031725,251.0,172.0,190.0,205.10714285714286,29.627738861629485,263.0,172.0,191.5,18.0,-6.0,,28,0.9688316210992292,19465.49571428571,19645.037142857145,1.0026857142857142,0.0,0.0,False,True,False,False,False
